StartTime,LastTime,dMeanPktSz
1624544166.108357,1624544166.139025,109.599998
1624544166.110888,1624544166.137733,111.0
1624544166.404364,1624544166.404534,0.0
1624544166.486914,1624544166.528979,66.0
1624544167.058454,1624544167.058623,0.0
1624544167.490331,1624544167.531348,66.0
1624544167.649388,1624544167.655523,96.25
1624544167.6527,1624544167.656807,96.25
1624544167.653126,1624544168.256884,205.875
1624544167.656186,1624544167.711385,171.333328
1624544167.656306,1624544167.656306,0.0
1624544167.661968,1624544168.095201,267.333344
1624544167.668393,1624544168.140191,267.166656
1624544167.915572,1624544167.915572,0.0
1624544168.4918,1624544168.533482,66.0
1624544169.494008,1624544169.536028,66.0
1624544169.935826,1624544169.935826,0.0
1624544170.480728,1624544170.52207,66.0
1624544171.09726,1624544171.132285,120.5
1624544171.099227,1624544171.123208,111.5
1624544171.102448,1624544171.138511,109.599998
1624544171.108942,1624544171.135244,111.0
1624544171.481856,1624544171.524848,66.0
1624544171.528042,1624544171.528042,0.0
1624544171.956136,1624544171.956136,0.0
1624544172.252736,1624544172.253342,60.0
1624544172.253107,1624544172.253327,60.0
1624544172.282643,1624544172.286345,699.0
1624544172.484804,1624544172.526785,66.0
1624544172.656821,1624544172.656821,0.0
1624544173.303557,1624544173.307242,699.0
1624544173.486387,1624544173.528445,66.0
1624544173.490564,1624544173.494209,699.0
1624544173.975712,1624544173.975712,0.0
1624544174.48763,1624544174.529433,66.0
1624544175.039592,1624544175.043987,96.25
1624544175.043034,1624544175.108813,750.5
1624544175.489454,1624544175.531332,66.0
1624544175.996048,1624544175.996048,0.0
1624544176.044666,1624544176.098057,851.0
1624544176.097574,1624544176.136096,120.5
1624544176.098422,1624544176.124547,111.5
1624544176.10849,1624544176.141903,109.599998
1624544176.116122,1624544176.141568,111.0
1624544176.4923,1624544176.533335,66.0
1624544177.494673,1624544177.537132,66.0
1624544177.656996,1624544177.656996,0.0
1624544178.016171,1624544178.016171,0.0
1624544178.334745,1624544178.338348,699.0
1624544178.480875,1624544178.522559,66.0
1624544179.482262,1624544179.525007,66.0
1624544179.53311,1624544179.53311,0.0
1624544180.02635,1624544180.02635,0.0
1624544180.350705,1624544180.354334,699.0
1624544180.484419,1624544180.525233,66.0
1624544181.062116,1624544181.095533,60.0
1624544181.096419,1624544181.131335,120.5
1624544181.097946,1624544181.118458,111.5
1624544181.099367,1624544181.137423,109.599998
1624544181.105739,1624544181.131923,111.0
1624544181.485885,1624544181.527086,66.0
1624544182.045878,1624544182.045878,0.0
1624544182.487192,1624544182.528567,66.0
1624544182.594675,1624544183.383863,699.0
1624544182.657204,1624544182.657204,0.0
1624544183.488849,1624544183.530647,66.0
1624544184.06633,1624544184.06633,0.0
1624544184.491184,1624544184.531847,66.0
1624544185.493038,1624544185.534821,66.0
1624544186.086384,1624544186.086384,0.0
1624544186.097381,1624544186.133034,120.5
1624544186.0984,1624544186.120442,111.5
1624544186.102355,1624544186.102581,0.0
1624544186.106451,1624544186.139554,109.599998
1624544186.110616,1624544186.134684,111.0
1624544186.479189,1624544186.519957,66.0
1624544187.193435,1624544187.193628,0.0
1624544187.481189,1624544187.522922,66.0
1624544187.537605,1624544187.537605,0.0
1624544187.657059,1624544187.657059,0.0
1624544188.02833,1624544188.038203,96.25
1624544188.031409,1624544188.167615,620.888916
1624544188.071204,1624544188.073698,96.25
1624544188.073757,1624544188.097501,604.333313
1624544188.106137,1624544188.106137,0.0
1624544188.419598,1624544188.44253,699.0
1624544188.482526,1624544188.482526,0.0
1624544188.482676,1624544188.525809,66.0
1624544189.062716,1624544189.062889,0.0
1624544189.48563,1624544189.527104,66.0
1624544190.116291,1624544190.116291,0.0
1624544190.143589,1624544190.14366,0.0
1624544190.143691,1624544190.143723,0.0
1624544190.403591,1624544190.403828,0.0
1624544190.431343,1624544190.431577,0.0
1624544190.486249,1624544190.486487,0.0
1624544190.487644,1624544190.52911,66.0
1624544191.096557,1624544191.131463,120.5
1624544191.098183,1624544191.12439,111.5
1624544191.10434,1624544191.137712,109.599998
1624544191.107887,1624544191.137532,111.0
1624544191.48952,1624544191.53144,66.0
1624544192.136212,1624544192.136212,0.0
1624544192.255542,1624544192.256387,60.0
1624544192.255612,1624544192.256424,60.0
1624544192.491403,1624544192.532946,66.0
1624544192.657218,1624544192.657218,0.0
1624544192.666768,1624544192.67057,96.25
1624544192.669127,1624544192.717683,193.600006
1624544192.673088,1624544192.677078,96.25
1624544192.675595,1624544192.717368,96.25
1624544192.676482,1624544192.740358,746.0
1624544192.681236,1624544192.697309,699.0
1624544193.481788,1624544193.481911,60.0
1624544193.49407,1624544193.535169,66.0
1624544193.780542,1624544193.780589,60.0
1624544194.156292,1624544194.156292,0.0
1624544194.48059,1624544195.482232,66.0
1624544195.482241,1624544195.524012,66.0
1624544195.542818,1624544195.542818,0.0
1624544196.097273,1624544196.132573,120.5
1624544196.097942,1624544196.121519,111.5
1624544196.105063,1624544196.138822,109.599998
1624544196.107456,1624544196.133728,111.0
1624544196.176242,1624544196.176242,0.0
1624544196.484102,1624544196.527161,66.0
1624544196.501946,1624544196.505731,699.0
1624544197.485235,1624544197.527028,66.0
1624544197.65803,1624544197.65803,0.0
1624544197.682974,1624544197.683486,60.0
1624544198.196256,1624544198.196256,0.0
1624544198.487014,1624544198.528674,66.0
1624544198.518002,1624544198.521412,699.0
1624544198.520885,1624544198.521016,60.0
1624544199.488911,1624544199.530591,66.0
1624544200.206469,1624544200.206469,0.0
1624544200.490749,1624544200.532813,66.0
1624544201.096798,1624544201.131801,120.5
1624544201.097055,1624544201.119168,111.5
1624544201.101049,1624544201.137997,109.599998
1624544201.10239,1624544201.13271,111.0
1624544201.49181,1624544202.480614,66.0
1624544202.226404,1624544202.226404,0.0
1624544202.257029,1624544202.257161,60.0
1624544202.521843,1624544203.482757,66.0
1624544202.657781,1624544202.657781,0.0
1624544203.523572,1624544204.483772,66.0
1624544203.540336,1624544203.893907,699.0
1624544203.548336,1624544203.548336,0.0
1624544204.246497,1624544204.246497,0.0
1624544204.524752,1624544205.485117,66.0
1624544204.564734,1624544204.56835,699.0
1624544205.526206,1624544206.487341,66.0
1624544206.098309,1624544206.136005,120.5
1624544206.100517,1624544206.123853,111.5
1624544206.104619,1624544206.139409,109.599998
1624544206.106708,1624544206.1351,111.0
1624544206.266462,1624544206.266462,0.0
1624544206.528636,1624544207.488293,66.0
1624544207.529103,1624544208.490449,66.0
1624544207.657803,1624544207.657803,0.0
1624544208.028695,1624544208.096109,415.166656
1624544208.070703,1624544208.138178,415.166656
1624544208.071671,1624544208.122237,415.166656
1624544208.094218,1624544208.251279,720.090881
1624544208.121827,1624544208.19231,752.125
1624544208.138095,1624544208.241353,537.799988
1624544208.286684,1624544208.286684,0.0
1624544208.531452,1624544209.491773,66.0
1624544208.599754,1624544209.208531,699.0
1624544209.196803,1624544209.197001,0.0
1624544209.531798,1624544210.492786,66.0
1624544210.096932,1624544210.097043,0.0
1624544210.307014,1624544210.307014,0.0
1624544210.533355,1624544211.494131,66.0
1624544211.096738,1624544211.137482,120.5
1624544211.098883,1624544211.123929,111.5
1624544211.099546,1624544211.141054,109.599998
1624544211.106712,1624544211.135691,111.0
1624544211.536675,1624544212.480315,66.0
1624544211.554711,1624544211.554711,0.0
1624544211.631985,1624544211.63602,699.0
1624544212.041383,1624544212.041664,0.0
1624544212.257837,1624544212.25854,60.0
1624544212.257886,1624544212.258505,60.0
1624544212.257895,1624544212.258902,60.0
1624544212.326629,1624544212.326629,0.0
1624544212.406574,1624544212.406743,0.0
1624544212.52136,1624544213.481302,66.0
1624544212.658369,1624544212.658369,0.0
1624544212.725502,1624544212.732569,699.0
1624544213.52192,1624544214.482641,66.0
1624544213.651902,1624544213.655738,699.0
1624544214.346584,1624544214.346584,0.0
1624544214.52276,1624544215.484788,66.0
1624544215.525178,1624544216.486975,66.0
1624544216.097356,1624544216.137509,120.5
1624544216.098375,1624544216.121777,111.5
1624544216.102555,1624544216.140446,109.599998
1624544216.103935,1624544216.134303,111.0
1624544216.366833,1624544216.366833,0.0
1624544216.527377,1624544217.489125,66.0
1624544217.530035,1624544218.491439,66.0
1624544217.658578,1624544217.658578,0.0
1624544217.681732,1624544217.684408,96.25
1624544217.68444,1624544217.754361,171.333328
1624544217.692397,1624544217.75836,730.333313
1624544217.715585,1624544217.756006,60.0
1624544218.386879,1624544218.386879,0.0
1624544218.532888,1624544219.492333,66.0
1624544219.533747,1624544220.493636,66.0
1624544219.557755,1624544219.557755,0.0
1624544219.660354,1624544219.660592,0.0
1624544219.711559,1624544219.715312,699.0
1624544220.152623,1624544220.152661,0.0
1624544220.152667,1624544220.1527,0.0
1624544220.396957,1624544220.396957,0.0
1624544220.440552,1624544220.440788,0.0
1624544220.514477,1624544220.514646,0.0
1624544220.533902,1624544221.521416,66.0
1624544220.661148,1624544220.66131,0.0
1624544221.096921,1624544221.137618,120.5
1624544221.100576,1624544221.124676,111.5
1624544221.104386,1624544221.141201,120.0
1624544221.109118,1624544221.137374,111.0
1624544221.662434,1624544221.662583,0.0
1624544222.258901,1624544222.259761,60.0
1624544222.416866,1624544222.416866,0.0
1624544222.480625,1624544222.523137,66.0
1624544222.658372,1624544222.658372,0.0
1624544222.663168,1624544222.663406,0.0
1624544222.73072,1624544222.734492,699.0
1624544223.482949,1624544223.525096,66.0
1624544223.781456,1624544223.78156,60.0
1624544224.436931,1624544224.436931,0.0
1624544224.484485,1624544224.527302,66.0
1624544225.486378,1624544225.528292,66.0
1624544226.09731,1624544226.137425,120.5
1624544226.098018,1624544226.121716,111.5
1624544226.102195,1624544226.140731,109.599998
1624544226.104295,1624544226.135349,111.0
1624544226.457296,1624544226.457296,0.0
1624544226.488148,1624544226.52873,66.0
1624544227.490295,1624544227.531633,66.0
1624544227.563372,1624544227.563372,0.0
1624544227.658759,1624544227.658759,0.0
1624544227.763788,1624544227.828395,699.0
1624544228.028198,1624544228.030262,89.0
1624544228.030477,1624544228.13084,564.599976
1624544228.072335,1624544228.074513,89.0
1624544228.074684,1624544228.103617,530.428589
1624544228.477413,1624544228.477413,0.0
1624544228.492225,1624544228.533665,66.0
1624544229.478993,1624544229.519871,66.0
1624544230.481058,1624544230.52256,66.0
1624544230.497091,1624544230.497091,0.0
1624544231.09679,1624544231.137442,120.5
1624544231.098405,1624544231.123229,111.5
1624544231.104547,1624544231.141233,109.599998
1624544231.108655,1624544231.136057,111.0
1624544231.206901,1624544231.207068,0.0
1624544231.482653,1624544231.523504,66.0
1624544232.099919,1624544232.100082,0.0
1624544232.260441,1624544232.261174,60.0
1624544232.260515,1624544232.261038,60.0
1624544232.484133,1624544232.524936,66.0
1624544232.51739,1624544232.51739,0.0
1624544232.658777,1624544232.658777,0.0
1624544232.820002,1624544232.823885,699.0
1624544233.485731,1624544233.526543,66.0
1624544234.046103,1624544234.046276,0.0
1624544234.487738,1624544234.529788,66.0
1624544234.537564,1624544234.537564,0.0
1624544235.04029,1624544235.042697,96.25
1624544235.043179,1624544235.100971,750.5
1624544235.488494,1624544235.531246,66.0
1624544235.567946,1624544235.567946,0.0
1624544235.836518,1624544235.840018,699.0
1624544236.043244,1624544236.087739,851.0
1624544236.096749,1624544236.137092,120.5
1624544236.099075,1624544236.129188,111.5
1624544236.108743,1624544236.140831,109.599998
1624544236.110622,1624544236.143445,111.0
1624544236.403122,1624544236.403275,0.0
1624544236.491144,1624544236.532924,66.0
1624544236.557081,1624544236.557081,0.0
1624544237.49335,1624544237.535241,66.0
1624544237.658953,1624544237.658953,0.0
1624544237.863994,1624544237.867721,699.0
1624544238.480703,1624544238.521845,66.0
1624544238.577214,1624544238.577214,0.0
1624544239.482378,1624544239.523491,66.0
1624544239.661988,1624544239.665713,699.0
1624544240.484408,1624544240.525344,66.0
1624544240.587555,1624544240.587555,0.0
1624544241.052844,1624544241.095688,60.0
1624544241.09698,1624544241.137236,120.5
1624544241.09795,1624544241.124332,111.5
1624544241.103133,1624544241.143151,120.0
1624544241.108748,1624544241.136487,111.0
1624544241.485144,1624544241.525963,66.0
1624544242.487251,1624544242.530058,66.0
1624544242.607307,1624544242.607307,0.0
1624544242.659121,1624544242.659121,0.0
1624544242.735698,1624544242.737359,89.0
1624544242.735745,1624544242.737596,89.0
1624544242.737536,1624544242.935488,225.899994
1624544242.737732,1624544242.783524,193.600006
1624544242.743463,1624544242.783516,60.0
1624544242.743709,1624544242.760704,699.0
1624544243.489271,1624544243.530797,66.0
1624544243.571968,1624544243.571968,0.0
1624544243.922621,1624544243.926217,699.0
1624544244.491085,1624544244.532382,66.0
1624544244.627254,1624544244.627254,0.0
1624544245.057024,1624544245.057191,0.0
1624544245.096055,1624544245.09622,0.0
1624544245.492032,1624544245.533678,66.0
1624544246.097191,1624544246.131849,120.5
1624544246.097634,1624544246.121428,111.5
1624544246.10196,1624544246.137976,109.599998
1624544246.108423,1624544246.135681,111.0
1624544246.47896,1624544246.519887,66.0
1624544246.647303,1624544246.647303,0.0
1624544247.208183,1624544247.208358,0.0
1624544247.404353,1624544247.404537,0.0
1624544247.480946,1624544247.522916,66.0
1624544247.659316,1624544247.659316,0.0
1624544247.743497,1624544247.964502,60.0
1624544247.745668,1624544247.964739,60.0
1624544247.961245,1624544247.964978,699.0
1624544248.028241,1624544248.032635,96.25
1624544248.031315,1624544248.13677,564.599976
1624544248.071914,1624544248.074526,96.25
1624544248.074334,1624544248.100996,609.166687
1624544248.482958,1624544248.52472,66.0
1624544248.667668,1624544248.667668,0.0
1624544249.483947,1624544249.527052,66.0
1624544250.152869,1624544250.153034,0.0
1624544250.153061,1624544250.153169,0.0
1624544250.48604,1624544250.527416,66.0
1624544250.515435,1624544250.515605,0.0
1624544250.532821,1624544250.532988,0.0
1624544250.687908,1624544250.687908,0.0
1624544251.099119,1624544251.122659,111.5
1624544251.099133,1624544251.13915,120.5
1624544251.10931,1624544251.143121,109.599998
1624544251.109517,1624544251.135064,111.0
1624544251.48692,1624544251.528156,66.0
1624544251.576463,1624544251.576463,0.0
1624544251.983696,1624544251.987231,699.0
1624544252.058107,1624544252.058345,0.0
1624544252.096856,1624544252.097096,0.0
1624544252.263886,1624544252.26445,60.0
1624544252.263946,1624544252.264906,60.0
1624544252.488779,1624544252.53037,66.0
1624544252.659492,1624544252.659492,0.0
1624544252.707432,1624544252.707432,0.0
1624544253.011739,1624544253.01537,699.0
1624544253.490143,1624544253.532016,66.0
1624544253.782626,1624544253.782973,60.0
1624544254.492642,1624544254.534294,66.0
1624544254.727518,1624544254.727518,0.0
1624544255.400298,1624544255.400534,0.0
1624544255.479412,1624544255.521248,66.0
1624544256.097883,1624544256.13764,120.5
1624544256.098223,1624544256.122639,111.5
1624544256.108416,1624544256.141679,109.599998
1624544256.110365,1624544256.135973,111.0
1624544256.190712,1624544256.190791,0.0
1624544256.481149,1624544256.523155,66.0
1624544256.747685,1624544256.747685,0.0
1624544257.483039,1624544257.524093,66.0
1624544257.659688,1624544257.659688,0.0
1624544258.037283,1624544258.040995,699.0
1624544258.485349,1624544258.526235,66.0
1624544258.767841,1624544258.767841,0.0
1624544259.486393,1624544259.527013,66.0
1624544259.581906,1624544259.581906,0.0
1624544260.017323,1624544260.070286,699.0
1624544260.487818,1624544260.52993,66.0
1624544260.778127,1624544260.778127,0.0
1624544261.041097,1624544261.041292,0.0
1624544261.095623,1624544261.095793,0.0
1624544261.09651,1624544261.136901,120.5
1624544261.098433,1624544261.122902,111.5
1624544261.105908,1624544261.140477,109.599998
1624544261.107664,1624544261.135878,111.0
1624544261.489469,1624544261.531417,66.0
1624544262.401715,1624544262.401956,0.0
1624544262.490606,1624544262.53261,66.0
1624544262.659877,1624544262.659877,0.0
1624544262.797625,1624544262.797625,0.0
1624544263.0868,1624544263.090447,699.0
1624544263.192221,1624544263.192398,0.0
1624544263.492917,1624544263.534928,66.0
1624544264.479534,1624544264.521462,66.0
1624544264.81773,1624544264.81773,0.0
1624544265.482904,1624544265.525364,66.0
1624544266.096469,1624544266.134471,110.0
1624544266.098292,1624544266.11957,111.5
1624544266.105366,1624544266.137957,109.599998
1624544266.108923,1624544266.134476,111.0
1624544266.48559,1624544266.527497,66.0
1624544266.837776,1624544266.837776,0.0
1624544267.48722,1624544267.529998,66.0
1624544267.58645,1624544267.58645,0.0
1624544267.660438,1624544267.660438,0.0
1624544267.749096,1624544267.753775,96.25
1624544267.753172,1624544268.184358,226.600006
1624544267.761251,1624544267.809707,746.0
1624544267.761292,1624544267.7641,96.25
1624544267.766103,1624544268.133812,267.166656
1624544268.042676,1624544268.042815,0.0
1624544268.071155,1624544268.075373,96.25
1624544268.073682,1624544268.115118,530.285706
1624544268.097003,1624544268.097236,0.0
1624544268.488398,1624544268.530011,66.0
1624544268.857941,1624544268.857941,0.0
1624544269.490115,1624544269.53182,66.0
1624544270.200144,1624544270.200385,0.0
1624544270.311785,1624544270.3153,699.0
1624544270.492156,1624544270.53317,66.0
1624544270.868321,1624544270.868321,0.0
1624544271.09642,1624544271.134596,120.5
1624544271.098639,1624544271.12264,111.5
1624544271.105339,1624544271.142903,120.0
1624544271.107335,1624544271.135092,111.0
1624544271.401556,1624544271.401734,0.0
1624544271.493066,1624544271.534679,66.0
1624544272.267775,1624544272.268476,60.0
1624544272.267825,1624544272.268213,60.0
1624544272.480171,1624544272.52288,66.0
1624544272.660323,1624544272.660323,0.0
1624544272.887848,1624544272.887848,0.0
1624544272.97493,1624544273.176952,699.0
1624544273.482066,1624544273.523872,66.0
1624544274.483379,1624544274.52494,66.0
1624544274.908261,1624544274.908261,0.0
1624544275.053068,1624544275.053241,0.0
1624544275.484774,1624544275.525839,66.0
1624544275.591217,1624544275.591217,0.0
1624544276.098188,1624544276.133886,120.5
1624544276.098354,1624544276.122821,111.5
1624544276.101638,1624544276.139956,120.0
1624544276.102744,1624544276.135131,111.0
1624544276.192961,1624544276.196425,699.0
1624544276.486636,1624544276.52874,66.0
1624544276.917998,1624544276.917998,0.0
1624544277.095361,1624544277.095421,0.0
1624544277.202043,1624544277.202202,0.0
1624544277.489185,1624544277.531767,66.0
1624544277.660479,1624544277.660479,0.0
1624544278.217605,1624544278.221346,699.0
1624544278.402873,1624544278.403085,0.0
1624544278.491548,1624544278.53359,66.0
1624544278.937948,1624544278.937948,0.0
1624544279.493328,1624544279.535351,66.0
1624544280.191409,1624544280.191575,0.0
1624544280.19162,1624544280.191735,0.0
1624544280.480711,1624544280.522368,66.0
1624544280.572258,1624544280.572408,0.0
1624544280.602031,1624544280.602197,0.0
1624544280.948252,1624544280.948252,0.0
1624544281.096236,1624544281.13132,120.5
1624544281.097946,1624544281.123541,111.5
1624544281.105787,1624544281.137477,120.0
1624544281.107294,1624544281.135453,111.0
1624544281.481681,1624544281.523635,66.0
1624544282.054519,1624544282.054572,0.0
1624544282.483543,1624544282.525507,66.0
1624544282.661024,1624544282.661024,0.0
1624544282.968072,1624544282.968072,0.0
1624544283.245699,1624544283.249542,699.0
1624544283.484964,1624544283.527292,66.0
1624544283.595729,1624544283.595729,0.0
1624544283.784071,1624544283.784121,60.0
1624544284.096597,1624544284.096838,0.0
1624544284.256954,1624544284.260515,699.0
1624544284.486112,1624544284.527975,66.0
1624544284.988493,1624544284.988493,0.0
1624544285.488277,1624544285.531192,66.0
1624544286.097307,1624544286.133392,120.5
1624544286.098178,1624544286.121686,111.5
1624544286.104571,1624544286.139339,120.0
1624544286.107322,1624544286.135734,111.0
1624544286.19083,1624544286.191061,0.0
1624544286.489943,1624544286.53081,66.0
1624544287.008277,1624544287.008277,0.0
1624544287.400892,1624544287.401062,0.0
1624544287.491819,1624544287.53278,66.0
1624544287.660895,1624544287.660895,0.0
1624544288.028049,1624544288.030334,96.25
1624544288.030398,1624544288.128812,620.888916
1624544288.071616,1624544288.074209,96.25
1624544288.073948,1624544288.099649,609.0
1624544288.275424,1624544288.279511,699.0
1624544288.493891,1624544288.536142,66.0
1624544289.018301,1624544289.018301,0.0
1624544289.480972,1624544289.522811,66.0
1624544290.483108,1624544290.524804,66.0
1624544291.028384,1624544291.028384,0.0
1624544291.041783,1624544291.041953,0.0
1624544291.097799,1624544291.138589,120.5
1624544291.098189,1624544291.122213,111.5
1624544291.102382,1624544291.141928,109.599998
1624544291.117225,1624544291.141815,111.0
1624544291.485268,1624544291.52603,66.0
1624544291.600739,1624544291.600739,0.0
1624544292.270079,1624544292.270781,60.0
1624544292.270096,1624544292.270773,60.0
1624544292.299693,1624544292.303359,699.0
1624544292.486766,1624544292.527822,66.0
1624544292.661048,1624544292.661048,0.0
1624544292.794469,1624544292.798251,96.25
1624544292.794472,1624544292.80081,96.25
1624544292.798061,1624544292.854768,193.600006
1624544292.800673,1624544292.859993,171.333328
1624544292.810528,1624544293.319518,699.0
1624544292.816412,1624544292.857395,60.0
1624544293.0483,1624544293.0483,0.0
1624544293.095403,1624544293.095646,0.0
1624544293.192033,1624544293.192332,0.0
1624544293.487893,1624544293.529678,66.0
1624544294.401897,1624544294.402112,0.0
1624544294.48968,1624544294.531349,66.0
1624544295.038531,1624544295.10241,1392.333374
1624544295.068308,1624544295.068308,0.0
1624544295.491522,1624544295.5336,66.0
1624544296.044067,1624544296.096299,851.0
1624544296.097964,1624544296.137371,120.5
1624544296.099584,1624544296.131053,111.5
1624544296.107715,1624544296.141072,120.0
1624544296.111473,1624544296.143508,111.0
1624544296.493458,1624544296.535422,66.0
1624544297.078751,1624544297.078751,0.0
1624544297.479606,1624544297.520561,66.0
1624544297.661277,1624544297.661277,0.0
1624544297.81989,1624544298.346421,60.0
1624544298.043449,1624544298.043624,0.0
1624544298.342675,1624544298.346677,699.0
1624544298.481092,1624544298.522438,66.0
1624544299.098808,1624544299.098808,0.0
1624544299.48427,1624544299.525366,66.0
1624544299.604753,1624544299.604753,0.0
1624544300.096747,1624544300.096986,0.0
1624544300.200169,1624544300.200392,0.0
1624544300.360877,1624544300.364395,699.0
1624544300.485248,1624544300.527011,66.0
1624544300.696417,1624544300.701339,699.0
1624544301.059658,1624544301.095675,60.0
1624544301.097421,1624544301.138254,120.5
1624544301.097797,1624544301.116925,111.5
1624544301.102295,1624544301.142248,120.0
1624544301.107518,1624544301.132109,111.0
1624544301.118638,1624544301.118638,0.0
1624544301.486271,1624544301.527944,66.0
1624544302.488128,1624544302.529741,66.0
1624544302.661702,1624544302.661702,0.0
1624544303.102383,1624544303.392138,699.0
1624544303.138518,1624544303.138518,0.0
1624544303.400584,1624544303.400818,0.0
1624544303.489763,1624544303.530581,66.0
1624544304.491772,1624544304.533007,66.0
1624544305.053114,1624544305.053289,0.0
1624544305.158951,1624544305.158951,0.0
1624544305.494074,1624544305.535792,66.0
1624544306.097768,1624544306.136773,120.5
1624544306.098506,1624544306.121724,111.5
1624544306.103578,1624544306.140554,109.599998
1624544306.10385,1624544306.133159,111.0
1624544306.479654,1624544306.520595,66.0
1624544307.178604,1624544307.178604,0.0
1624544307.202166,1624544307.20222,0.0
1624544307.481804,1624544307.523891,66.0
1624544307.607,1624544307.607,0.0
1624544307.661989,1624544307.661989,0.0
1624544308.028436,1624544308.032842,96.25
1624544308.032594,1624544308.13112,620.888916
1624544308.071988,1624544308.075888,96.25
1624544308.075561,1624544308.106405,609.0
1624544308.413801,1624544308.473424,699.0
1624544308.482904,1624544308.524571,66.0
1624544309.096071,1624544309.096282,0.0
1624544309.198619,1624544309.198619,0.0
1624544309.485397,1624544309.527441,66.0
1624544310.203695,1624544310.203861,0.0
1624544310.203887,1624544310.203994,0.0
1624544310.403193,1624544310.403281,0.0
1624544310.487447,1624544310.529397,66.0
1624544310.613527,1624544310.613701,0.0
1624544310.85718,1624544310.857345,0.0
1624544311.095838,1624544311.136146,120.5
1624544311.098362,1624544311.121805,111.5
1624544311.107849,1624544311.139841,120.0
1624544311.109471,1624544311.135228,111.0
1624544311.219163,1624544311.219163,0.0
1624544311.490246,1624544311.531934,66.0
1624544312.054304,1624544312.054536,0.0
1624544312.274269,1624544312.274484,60.0
1624544312.274278,1624544312.274957,60.0
1624544312.493306,1624544312.535181,66.0
1624544312.662288,1624544312.662288,0.0
1624544313.238921,1624544313.238921,0.0
1624544313.459649,1624544313.463761,699.0
1624544313.479673,1624544313.522076,66.0
1624544313.785082,1624544313.785171,60.0
1624544314.480871,1624544314.522962,66.0
1624544315.258826,1624544315.258826,0.0
1624544315.482539,1624544315.524344,66.0
1624544315.612438,1624544315.612438,0.0
1624544316.098076,1624544316.136772,120.5
1624544316.098595,1624544316.098752,0.0
1624544316.098783,1624544316.123057,111.5
1624544316.104122,1624544316.140374,109.599998
1624544316.107409,1624544316.135978,111.0
1624544316.190474,1624544316.190588,0.0
1624544316.485022,1624544316.526347,66.0
1624544316.492402,1624544316.496363,699.0
1624544317.278772,1624544317.278772,0.0
1624544317.486853,1624544317.528107,66.0
1624544317.662088,1624544317.662088,0.0
1624544317.817092,1624544317.822515,96.25
1624544317.820247,1624544317.827167,96.25
1624544317.821079,1624544318.525494,205.875
1624544317.824435,1624544317.891017,171.333328
1624544317.840752,1624544317.882323,60.0
1624544317.847048,1624544317.888484,60.0
1624544318.48846,1624544318.528795,66.0
1624544319.299215,1624544319.299215,0.0
1624544319.400855,1624544319.401034,0.0
1624544319.489636,1624544319.531637,66.0
1624544320.492489,1624544320.534417,66.0
1624544321.033084,1624544321.03671,699.0
1624544321.041409,1624544321.041618,0.0
1624544321.099027,1624544321.136785,120.5
1624544321.099065,1624544321.12154,111.5
1624544321.10273,1624544321.142888,109.599998
1624544321.104783,1624544321.135164,111.0
1624544321.319443,1624544321.319443,0.0
1624544321.479304,1624544321.52037,66.0
1624544322.27508,1624544322.275653,60.0
1624544322.275129,1624544322.275639,60.0
1624544322.479889,1624544322.521676,66.0
1624544322.662176,1624544322.662176,0.0
1624544323.19156,1624544323.191738,0.0
1624544323.33897,1624544323.33897,0.0
1624544323.48107,1624544323.522804,66.0
1624544323.554765,1624544323.558455,699.0
1624544323.618001,1624544323.618001,0.0
1624544324.482675,1624544324.524754,66.0
1624544324.587287,1624544324.590633,699.0
1624544325.095915,1624544325.096117,0.0
1624544325.359417,1624544325.359417,0.0
1624544325.483696,1624544325.526789,66.0
1624544326.098431,1624544326.133459,120.5
1624544326.098506,1624544326.122464,111.5
1624544326.106993,1624544326.139969,109.599998
1624544326.109966,1624544326.136132,111.0
1624544326.40271,1624544326.402879,0.0
1624544326.486213,1624544326.528485,66.0
1624544327.379004,1624544327.379004,0.0
1624544327.488405,1624544327.530341,66.0
1624544327.662352,1624544327.662352,0.0
1624544328.028394,1624544328.032683,96.25
1624544328.031007,1624544328.137399,564.599976
1624544328.043399,1624544328.043633,0.0
1624544328.071103,1624544328.073625,96.25
1624544328.073723,1624544328.106487,530.285706
1624544328.490357,1624544328.531218,66.0
1624544328.625488,1624544328.63017,699.0
1624544329.399087,1624544329.399087,0.0
1624544329.492479,1624544329.533401,66.0
1624544330.200345,1624544330.200576,0.0
1624544330.478488,1624544330.520381,66.0
1624544331.095518,1624544331.130167,120.5
1624544331.097225,1624544331.122789,111.5
1624544331.100742,1624544331.136986,109.599998
1624544331.107799,1624544331.135701,111.0
1624544331.409514,1624544331.409514,0.0
1624544331.479648,1624544331.521394,66.0
1624544331.622823,1624544331.622823,0.0
1624544331.663826,1624544331.667818,699.0
1624544332.097471,1624544332.097643,0.0
1624544332.232789,1624544332.698139,699.0
1624544332.277442,1624544332.278254,60.0
1624544332.277515,1624544332.278219,60.0
1624544332.481029,1624544332.523489,66.0
1624544332.663121,1624544332.663121,0.0
1624544333.429151,1624544333.429151,0.0
1624544333.48382,1624544333.524935,66.0
1624544334.484837,1624544334.526601,66.0
1624544335.053039,1624544335.05321,0.0
1624544335.40035,1624544335.400525,0.0
1624544335.449334,1624544335.449334,0.0
1624544335.486818,1624544335.528228,66.0
