Dport,DstAddr,TotBytes
47822,106,2760.7027027027025
47822,107,2734.8251748251746
47824,106,2742.2162162162163
47824,107,2723.132867132867
47826,106,2749.2432432432433
47826,107,2720.895104895105
47828,106,2756.4864864864867
47828,107,2730.181818181818
47830,106,2744.7027027027025
47830,107,2724.195804195804
47832,106,2748.9189189189187
47832,107,2719.4405594405594
47833,11,160.0
47834,106,2758.864864864865
47834,107,2723.020979020979
47836,106,2758.3783783783783
47836,107,2736.4475524475524
47838,106,2745.837837837838
47838,107,2721.846153846154
47840,106,2748.4324324324325
47840,107,2727.4965034965035
47842,106,2749.4594594594596
47842,107,2719.944055944056
47844,106,2746.7027027027025
47844,107,2718.041958041958
47846,106,2742.972972972973
47846,107,2724.13986013986
47848,106,2750.108108108108
47848,107,2730.6293706293704
47850,106,2749.5675675675675
47850,107,2728.335664335664
47852,106,2746.6486486486488
47852,107,2732.923076923077
47853,11,260.0
47854,106,2746.4864864864867
47854,107,2724.4195804195806
47856,7,261.0
47856,106,2736.4324324324325
47856,107,2733.2587412587413
47858,106,2743.837837837838
47858,107,2722.013986013986
47860,106,2747.2432432432433
47860,107,2720.8391608391607
47862,106,2751.837837837838
47862,107,2714.965034965035
47864,106,2731.6216216216217
47864,107,2722.909090909091
47866,106,2744.054054054054
47866,107,2723.972027972028
47868,106,2752.4864864864867
47868,107,2727.1608391608393
47870,106,2750.0
47870,107,2733.5944055944055
47872,106,2753.2972972972975
47872,107,2728.8391608391607
47874,106,2753.4594594594596
47874,107,2723.6363636363635
47876,106,2742.864864864865
47876,107,2735.4405594405594
47878,106,2763.0810810810813
47878,107,2734.3216783216785
47880,106,2751.945945945946
47880,107,2727.048951048951
47882,106,2746.4324324324325
47882,107,2723.5244755244757
47884,106,2750.2162162162163
47884,107,2724.6433566433566
47886,106,2754.2162162162163
47886,107,2723.7482517482517
47888,106,2759.4594594594596
47888,107,2737.3986013986014
47890,106,2751.4054054054054
47890,107,2733.7062937062938
47892,106,2744.6486486486488
47892,107,2750.6573426573427
47894,106,2740.2162162162163
47894,107,2745.1188811188813
47896,106,2752.2702702702704
47896,107,2718.2657342657344
47898,106,2756.2702702702704
47898,107,2738.013986013986
47900,106,2739.027027027027
47900,107,2727.104895104895
47902,106,2758.162162162162
47902,107,2725.874125874126
47904,106,2743.837837837838
47904,107,2724.5314685314684
47906,106,2741.5675675675675
47906,107,2740.5874125874125
47908,106,2744.5405405405404
47908,107,2729.5664335664337
47910,106,2723.027027027027
47910,107,2727.72027972028
47912,106,2740.7027027027025
47912,107,2722.2937062937062
47914,106,2750.2162162162163
47914,107,2714.013986013986
47916,106,2731.4054054054054
47916,107,2728.951048951049
47918,106,2742.7027027027025
47918,107,2712.7832167832166
47920,106,2732.7567567567567
47920,107,2741.3706293706296
47922,106,2732.108108108108
47922,107,2737.958041958042
47924,106,2740.108108108108
47924,107,2731.3006993006993
47926,106,2735.7297297297296
47926,107,2737.5664335664337
47928,106,2732.864864864865
47928,107,2725.818181818182
47930,106,2741.3513513513512
47930,107,2731.972027972028
47932,106,2743.837837837838
47932,107,2716.4195804195806
47934,106,2741.0675675675675
47934,107,2722.5174825174827
47936,106,2749.054054054054
47936,107,2732.027972027972
47938,106,2747.945945945946
47938,107,2707.7482517482517
47940,106,2753.7702702702704
47940,107,2720.4475524475524
47942,106,2751.189189189189
47942,107,2718.041958041958
47944,106,2736.4864864864867
47944,107,2720.7832167832166
47946,106,2768.4864864864867
47946,107,2728.335664335664
47948,106,2764.054054054054
47948,107,2732.6993006993007
47950,106,2766.7567567567567
47950,107,2730.3496503496503
47952,106,2736.3401360544217
47952,107,2735.1608391608393
47954,106,2746.8513513513512
47954,107,2732.027972027972
47956,106,2758.810810810811
47956,107,2739.86013986014
47958,106,2756.864864864865
47958,107,2729.902097902098
47960,106,2758.5405405405404
47960,107,2720.2237762237764
47962,106,2755.189189189189
47962,107,2725.426573426573
47964,106,2750.7162162162163
47964,107,2722.7972027972028
47966,106,2748.7027027027025
47966,107,2735.6083916083917
47968,106,2747.2972972972975
47968,107,2719.2167832167834
47970,106,2765.2972972972975
47970,107,2739.86013986014
47972,106,2755.2432432432433
47972,107,2709.2027972027972
47974,106,2773.027027027027
47974,107,2717.3706293706296
47976,106,2756.4324324324325
47976,107,2728.2237762237764
47978,106,2741.0135135135133
47978,107,2723.6363636363635
47979,106,124.0
47980,106,2716.386206896552
47980,107,2735.3846153846152
47982,106,2761.027027027027
47982,107,2718.4335664335663
47984,106,2745.945945945946
47984,107,2731.972027972028
47986,106,2749.5675675675675
47986,107,2713.4545454545455
47988,106,2743.662162162162
47988,107,2721.846153846154
47990,106,2754.3783783783783
47990,107,2728.5034965034965
47992,106,2749.027027027027
47992,107,2731.972027972028
47994,106,2757.027027027027
47994,107,2716.3636363636365
47996,106,2747.189189189189
47996,107,2726.377622377622
47998,106,2754.2953020134228
47998,107,2705.7342657342656
48000,106,2737.891891891892
48000,107,2727.5524475524476
48002,106,2734.4189189189187
48002,107,2721.902097902098
48004,106,2737.7702702702704
48004,107,2730.2937062937062
48006,106,2740.3783783783783
48006,107,2735.048951048951
48008,106,2778.469798657718
48008,107,2734.6013986013986
48010,106,2750.9189189189187
48010,107,2728.2237762237764
48012,106,2738.2027027027025
48012,107,2736.8391608391607
48014,106,2746.8322147651006
48014,107,2728.3916083916083
48016,106,2751.986577181208
48016,107,2721.902097902098
48018,106,2741.0675675675675
48018,107,2724.923076923077
48020,106,2738.8513513513512
48020,107,2727.2727272727275
48022,106,2745.2837837837837
48022,107,2712.4475524475524
48024,106,2737.8783783783783
48024,107,2728.27972027972
48026,106,2753.3288590604025
48026,107,2729.3986013986014
48028,106,2736.7972972972975
48028,107,2730.7972027972028
48030,106,2724.2162162162163
48030,107,2721.3426573426573
48032,106,2727.673469387755
48032,107,2724.867132867133
48034,106,2731.4285714285716
48034,107,2726.4895104895104
48036,106,2730.394557823129
48036,107,2729.7342657342656
48038,106,2722.1768707482993
48038,107,2738.965034965035
48040,106,2743.3469387755104
48040,107,2727.2167832167834
48042,106,2731.2108843537417
48042,107,2721.062937062937
48044,106,2733.8231292517007
48044,107,2737.286713286713
48046,106,2722.2312925170068
48046,107,2746.573426573427
48048,106,2726.802721088435
48048,107,2730.181818181818
48050,106,2748.6486486486488
48050,107,2737.286713286713
48052,106,2733.945945945946
48052,107,2736.055944055944
48054,106,2716.5714285714284
48054,107,2729.1188811188813
48056,106,2741.0068027210887
48056,107,2719.4965034965035
48058,106,2725.496598639456
48058,107,2730.7412587412587
48060,106,2735.837837837838
48060,107,2729.6783216783215
48062,106,2735.891891891892
48062,107,2723.972027972028
48064,9,260.0
48064,106,2705.08843537415
48064,107,2712.055944055944
48066,106,2739.837837837838
48066,107,2728.7272727272725
48068,106,2747.2972972972975
48068,107,2729.1188811188813
48070,106,2711.6190476190477
48070,107,2730.7972027972028
48072,13,2751.0
48072,106,2728.0544217687075
48072,107,2737.1748251748254
48074,106,2717.3333333333335
48074,107,2734.377622377622
48076,106,2732.9189189189187
48076,107,2713.062937062937
48078,106,2747.3513513513512
48078,107,2715.132867132867
48080,106,2754.972972972973
48080,107,2726.097902097902
48082,106,2745.675675675676
48082,107,2726.6013986013986
48084,106,2743.675675675676
48084,107,2730.2937062937062
48085,9,160.0
48086,106,2755.135135135135
48086,107,2726.4895104895104
48088,106,2756.0
48088,107,2732.027972027972
48090,106,2751.675675675676
48090,107,2736.895104895105
48092,106,2754.5405405405404
48092,107,2726.041958041958
48094,106,2745.945945945946
48094,107,2724.4195804195806
48096,106,2751.891891891892
48096,107,2734.097902097902
48098,106,2755.0810810810813
48098,107,2731.5244755244757
48100,106,2757.675675675676
48100,107,2713.6111111111113
48102,106,2753.5135135135133
48102,107,2722.3333333333335
48104,106,2750.4864864864867
48104,107,2738.4615384615386
48106,106,2743.5135135135133
48106,107,2739.86013986014
48108,106,2732.7567567567567
48108,107,2732.13986013986
48110,106,2747.4054054054054
48110,107,2740.027972027972
48112,106,2749.2972972972975
48112,107,2733.146853146853
48114,106,2750.7567567567567
48114,107,2727.2167832167834
48116,106,2763.189189189189
48116,107,2736.8391608391607
48118,106,2756.0
48118,107,2733.762237762238
48120,106,2753.6216216216217
48120,107,2730.573426573427
48122,106,2739.7297297297296
48122,107,2720.6153846153848
48124,106,2760.054054054054
48124,107,2722.573426573427
48126,106,2761.5135135135133
48126,107,2729.1748251748254
48128,106,2760.9189189189187
48128,107,2723.86013986014
48130,106,2757.5135135135133
48130,107,2720.111888111888
48132,106,2744.972972972973
48132,107,2722.237762237762
48134,106,2751.4594594594596
48134,107,2726.5454545454545
48136,106,2735.027027027027
48136,107,2726.8251748251746
48138,106,2733.891891891892
48138,107,2724.3636363636365
48140,106,2750.2702702702704
48140,107,2727.4965034965035
48142,106,2755.027027027027
48142,107,2730.573426573427
48144,106,2744.4324324324325
48144,107,2729.4545454545455
48146,106,2741.7837837837837
48146,107,2734.2097902097903
48148,106,2738.4864864864867
48148,107,2709.3146853146854
48150,106,2748.6486486486488
48150,107,2726.6013986013986
48152,106,2752.2702702702704
48152,107,2712.8391608391607
48154,106,2754.0
48154,107,2723.7482517482517
48156,106,2742.5405405405404
48156,107,2720.27972027972
48158,106,2755.7837837837837
48158,107,2727.104895104895
48160,106,2743.6216216216217
48160,107,2715.7482517482517
48162,106,2744.972972972973
48162,107,2724.027972027972
48164,106,2740.162162162162
48164,107,2727.1608391608393
48166,106,2744.108108108108
48166,107,2726.4895104895104
48168,106,2744.4864864864867
48168,107,2720.2237762237764
48170,106,2732.4864864864867
48170,107,2726.6573426573427
48172,106,2742.864864864865
48172,107,2716.6433566433566
48174,106,2742.108108108108
48174,107,2723.244755244755
48176,106,2735.4054054054054
48176,107,2738.4615384615386
48178,106,2749.5135135135133
48178,107,2722.0699300699303
48180,106,2751.5135135135133
48180,107,2738.909090909091
48182,106,2747.3513513513512
48182,107,2734.6013986013986
48184,106,2747.3513513513512
48184,107,2739.804195804196
48186,106,2752.2702702702704
48186,107,2729.230769230769
48188,106,2743.5675675675675
48188,107,2736.0
48190,106,2734.2162162162163
48190,107,2740.755244755245
48192,106,2744.162162162162
48192,107,2739.244755244755
48194,106,2734.5405405405404
48194,107,2732.811188811189
48196,106,2739.675675675676
48196,107,2729.622377622378
48198,106,2738.972972972973
48198,107,2733.5384615384614
48200,106,2733.891891891892
48200,107,2724.027972027972
48202,106,2739.3513513513512
48202,107,2718.2097902097903
48204,106,2729.027027027027
48204,107,2716.5874125874125
48206,106,2753.5135135135133
48206,107,2726.3216783216785
48208,106,2732.108108108108
48208,107,2731.86013986014
48210,106,2747.3513513513512
48210,107,2724.4755244755243
48212,106,2742.2162162162163
48212,107,2725.2027972027972
48214,106,2739.7297297297296
48214,107,2726.2097902097903
48216,106,2752.324324324324
48216,107,2718.6013986013986
48218,106,2740.2702702702704
48218,107,2727.048951048951
48220,106,2728.162162162162
48220,107,2726.713286713287
48222,106,2742.4324324324325
48222,107,2728.6153846153848
48224,106,2743.891891891892
48224,107,2736.0
48226,106,2770.2162162162163
48226,107,2721.230769230769
48228,106,2759.7027027027025
48228,107,2728.951048951049
48230,106,2757.2972972972975
48230,107,2731.972027972028
48232,106,2755.891891891892
48232,107,2722.6853146853146
48234,106,2758.810810810811
48234,107,2726.3216783216785
48236,106,2743.2972972972975
48236,107,2737.5104895104896
48238,106,2752.4864864864867
48238,107,2730.769230769231
48240,106,2756.108108108108
48240,107,2722.4615384615386
48242,106,2753.135135135135
48242,107,2736.4475524475524
48244,106,2767.945945945946
48244,107,2740.6993006993007
48246,106,2760.4864864864867
48246,107,2743.6923076923076
48248,106,2755.3513513513512
48248,107,2728.8391608391607
48250,106,2749.0810810810813
48250,107,2724.6433566433566
48252,106,2761.135135135135
48252,107,2730.909090909091
48254,106,2753.027027027027
48254,107,2733.2027972027972
48256,106,2756.3783783783783
48256,107,2721.2587412587413
48258,106,2752.324324324324
48258,107,2725.146853146853
48260,106,2750.7567567567567
48260,107,2728.3636363636365
48262,106,2757.135135135135
48262,107,2722.5174825174827
48264,106,2751.945945945946
48264,107,2739.104895104895
48266,106,2750.810810810811
48266,107,2740.27972027972
48268,106,2751.837837837838
48268,107,2729.034965034965
48270,106,2749.837837837838
48270,107,2735.86013986014
48272,106,2749.675675675676
48272,107,2750.9166666666665
48274,106,2743.2432432432433
48274,107,2742.4444444444443
48276,106,2748.162162162162
48276,107,2740.0555555555557
48278,106,2739.2432432432433
48278,107,2742.5833333333335
48280,106,2752.5405405405404
48280,107,2758.8611111111113
48282,106,2756.4324324324325
48282,107,2744.1666666666665
48284,106,2752.7027027027025
48284,107,2753.472222222222
48286,106,2757.7837837837837
48286,107,2756.5555555555557
48288,106,2743.945945945946
48288,107,2756.8055555555557
48290,106,2742.7567567567567
48290,107,2753.972222222222
48292,106,2747.891891891892
48292,107,2751.277777777778
48294,106,2751.945945945946
48294,107,2744.8055555555557
48296,106,2746.162162162162
48296,107,2756.3333333333335
48298,106,2747.7297297297296
48298,107,2754.722222222222
48300,106,2749.675675675676
48300,107,2765.277777777778
48302,106,2742.7027027027025
48302,107,2754.6111111111113
48304,106,2754.054054054054
48304,107,2740.1666666666665
48306,106,2748.5945945945946
48306,107,2750.4166666666665
48308,106,2742.2702702702704
48308,107,2756.4444444444443
48310,106,2738.2162162162163
48310,107,2749.777777777778
48312,106,2742.054054054054
48312,107,2731.1111111111113
48314,106,2740.810810810811
48314,107,2751.1111111111113
48316,106,2753.027027027027
48316,107,2747.777777777778
48317,107,124.0
48318,106,2739.7297297297296
48318,107,2720.3971631205673
48320,106,2735.7837837837837
48320,107,2765.4166666666665
48322,106,2736.108108108108
48322,107,2750.5555555555557
48324,106,2735.2972972972975
48324,107,2759.75
48326,106,2744.324324324324
48326,107,2761.75
48328,106,2758.324324324324
48328,107,2746.1944444444443
48330,106,2746.5945945945946
48330,107,2752.5
48332,106,2739.4594594594596
48332,107,2760.8055555555557
48334,106,2730.3783783783783
48334,107,2750.6944444444443
48336,106,2736.7567567567567
48336,107,2765.4166666666665
48338,106,2737.2972972972975
48338,107,2752.1944444444443
48340,106,2753.162162162162
48340,107,2751.8888888888887
48342,106,2736.054054054054
48342,107,2742.3611111111113
48344,106,2740.0
48344,107,2745.722222222222
48345,11,260.0
48346,106,2743.837837837838
48346,107,2755.1944444444443
48348,106,2744.3783783783783
48348,107,2735.6666666666665
48350,106,2735.027027027027
48350,107,2742.1111111111113
48352,106,2725.3513513513512
48352,107,2736.9444444444443
48354,106,2736.5405405405404
48354,107,2746.4444444444443
48356,106,2731.189189189189
48356,107,2732.9444444444443
48358,106,2743.0810810810813
48358,107,2750.5
48360,106,2741.837837837838
48360,107,2743.6111111111113
48362,106,2749.2972972972975
48362,107,2745.5555555555557
48363,9,260.0
48364,106,2753.945945945946
48364,107,2746.5
48366,106,2767.891891891892
48366,107,2746.4444444444443
48368,106,2759.5135135135133
48368,107,2740.777777777778
48370,106,2760.6486486486488
48370,107,2741.0
48372,106,2748.7027027027025
48372,107,2747.1111111111113
48374,106,2751.4594594594596
48374,107,2747.222222222222
48376,106,2750.972972972973
48376,107,2741.4444444444443
48378,106,2765.891891891892
48378,107,2751.1111111111113
48380,106,2744.7567567567567
48380,107,2738.0
48382,106,2747.7837837837837
48382,107,2753.8888888888887
48384,106,2747.2972972972975
48384,107,2740.1111111111113
48386,106,2750.0
48386,107,2753.0555555555557
48388,106,2748.864864864865
48388,107,2744.3888888888887
48390,106,2749.189189189189
48390,107,2755.3333333333335
48392,106,2759.2432432432433
48392,107,2743.5
48394,106,2757.3783783783783
48394,107,2744.8333333333335
48396,106,2742.0
48396,107,2732.777777777778
48398,106,2762.0
48398,107,2750.9444444444443
48400,106,2746.810810810811
48400,107,2743.3333333333335
48402,106,2757.5135135135133
48402,107,2749.4444444444443
48404,106,2747.5675675675675
48404,107,2747.8333333333335
48406,106,2758.972972972973
48406,107,2769.8333333333335
48408,106,2746.6486486486488
48408,107,2749.222222222222
48410,106,2747.7297297297296
48410,107,2751.0555555555557
48412,106,2756.4864864864867
48412,107,2740.222222222222
48414,106,2756.2702702702704
48414,107,2734.222222222222
48416,106,2764.5405405405404
48416,107,2740.5
48418,106,2749.027027027027
48418,107,2738.3888888888887
48420,106,2750.162162162162
48420,107,2748.3333333333335
48422,106,2748.9189189189187
48422,107,2744.6666666666665
48424,106,2742.5405405405404
48424,107,2740.8333333333335
48426,106,2757.027027027027
48426,107,2744.5555555555557
48428,106,2753.4594594594596
48428,107,2748.0555555555557
48430,106,2750.6486486486488
48430,107,2743.1111111111113
48432,106,2757.027027027027
48432,107,2741.4444444444443
48434,106,2763.7837837837837
48434,107,2737.5555555555557
48436,106,2741.2972972972975
48436,107,2754.472222222222
48438,106,2749.7837837837837
48438,107,2757.5555555555557
48440,106,2745.5135135135133
48440,107,2742.0555555555557
48442,106,2747.3513513513512
48442,107,2756.6388888888887
48444,106,2746.324324324324
48444,107,2742.8888888888887
48446,106,2755.7567567567567
48446,107,2752.6944444444443
48448,106,2741.5675675675675
48448,107,2760.1111111111113
48450,106,2742.7027027027025
48450,107,2726.6666666666665
48452,106,2740.4324324324325
48452,107,2751.3611111111113
48454,106,2740.9189189189187
48454,107,2742.8055555555557
48456,106,2754.5945945945946
48456,107,2748.0555555555557
48458,106,2756.972972972973
48458,107,2735.1666666666665
48460,106,2754.162162162162
48460,107,2759.6111111111113
48462,106,2749.135135135135
48462,107,2747.3888888888887
48464,106,2750.5405405405404
48464,107,2741.277777777778
48466,106,2758.4864864864867
48466,107,2756.472222222222
48468,106,2743.891891891892
48468,107,2738.0833333333335
48470,106,2752.108108108108
48470,107,2745.0
48472,106,2749.135135135135
48472,107,2744.1944444444443
48474,106,2739.7297297297296
48474,107,2760.777777777778
48476,106,2753.2432432432433
48476,107,2752.3333333333335
48478,106,2742.972972972973
48478,107,2734.722222222222
48480,106,2740.5945945945946
48480,107,2753.722222222222
48482,106,2738.5405405405404
48482,107,2748.222222222222
48484,106,2734.2702702702704
48484,107,2750.027777777778
48486,106,2750.108108108108
48486,107,2758.3888888888887
48488,106,2729.2972972972975
48488,107,2740.6666666666665
48490,106,2735.891891891892
48490,107,2748.25
48492,106,2721.2972972972975
48492,107,2751.027777777778
48494,106,2734.9189189189187
48494,107,2753.277777777778
48496,106,2719.0810810810813
48496,107,2754.472222222222
48498,106,2736.5405405405404
48498,107,2735.722222222222
48500,106,2738.9189189189187
48500,107,2736.3333333333335
48502,106,2749.189189189189
48502,107,2739.1111111111113
48504,106,2749.675675675676
48504,107,2747.6388888888887
48506,106,2751.189189189189
48506,107,2741.1666666666665
48508,106,2751.837837837838
48508,107,2745.8888888888887
48510,106,2766.6486486486488
48510,107,2738.1944444444443
48512,106,2763.0810810810813
48512,107,2745.5833333333335
48514,106,2756.4324324324325
48514,107,2736.722222222222
48516,106,2760.324324324324
48516,107,2734.6944444444443
48518,106,2752.108108108108
48518,107,2758.527777777778
48520,106,2760.9189189189187
48520,107,2738.3888888888887
48522,106,2735.675675675676
48522,107,2746.3055555555557
48524,106,2758.4864864864867
48524,107,2751.527777777778
48526,106,2745.027027027027
48526,107,2758.222222222222
48528,106,2754.108108108108
48528,107,2740.3333333333335
48530,106,2757.135135135135
48530,107,2746.4444444444443
48532,106,2756.5945945945946
48532,107,2748.6944444444443
48534,106,2744.5945945945946
48534,107,2769.1944444444443
48536,106,2751.4054054054054
48536,107,2752.8333333333335
48538,106,2742.0
48538,107,2746.4444444444443
48540,106,2752.3783783783783
48540,107,2762.972222222222
48542,106,2751.837837837838
48542,107,2741.277777777778
48544,106,2750.324324324324
48544,107,2752.8333333333335
48546,106,2750.3783783783783
48546,107,2735.8333333333335
48548,106,2750.108108108108
48548,107,2723.6111111111113
48550,106,2744.2162162162163
48550,107,2743.6666666666665
48552,106,2753.4594594594596
48552,107,2732.777777777778
48554,106,2739.135135135135
48554,107,2735.0555555555557
48556,106,2747.5135135135133
48556,107,2744.5555555555557
48558,106,2745.7297297297296
48558,107,2733.6666666666665
48560,106,2732.810810810811
48560,107,2739.3888888888887
48562,106,2742.7027027027025
48562,107,2736.3333333333335
48564,106,2754.162162162162
48564,107,2740.472222222222
48566,106,2743.837837837838
48566,107,2738.222222222222
48568,106,2754.9189189189187
48568,107,2728.4444444444443
48570,106,2768.5945945945946
48570,107,2727.5555555555557
48572,106,2748.4864864864867
48572,107,2737.8333333333335
48574,106,2744.108108108108
48574,107,2722.222222222222
48576,106,2754.7567567567567
48576,107,2736.8888888888887
48578,106,2754.2162162162163
48578,107,2739.0555555555557
48578,122,4529.367227219398
48580,106,2740.7567567567567
48580,107,2742.3888888888887
48581,9,260.0
48582,106,2743.3513513513512
48582,107,2738.8888888888887
48584,106,2759.7297297297296
48584,107,2740.1111111111113
48586,106,2737.4594594594596
48586,107,2737.6666666666665
48588,106,2752.054054054054
48588,107,2742.1666666666665
48590,106,2746.5945945945946
48590,107,2735.8055555555557
48592,106,2738.5945945945946
48592,107,2744.777777777778
48594,106,2737.675675675676
48594,107,2736.0555555555557
48596,106,2750.810810810811
48596,107,2742.222222222222
48598,106,2748.108108108108
48598,107,2740.277777777778
48600,106,2746.7567567567567
48600,107,2744.0
48602,106,2742.2702702702704
48602,107,2738.6111111111113
48604,106,2740.4324324324325
48604,107,2721.1666666666665
48606,106,2746.972972972973
48606,107,2734.222222222222
48608,106,2757.7297297297296
48608,107,2749.8611111111113
48610,106,2744.810810810811
48610,107,2760.3611111111113
48612,106,2753.945945945946
48612,107,2748.5555555555557
48614,106,2742.054054054054
48614,107,2745.4444444444443
48616,106,2750.0
48616,107,2750.3611111111113
48618,106,2741.7837837837837
48618,107,2755.3888888888887
48620,106,2733.6216216216217
48620,107,2756.527777777778
48622,106,2739.0810810810813
48622,107,2733.8888888888887
48624,106,2738.4864864864867
48624,107,2745.722222222222
48626,106,2735.189189189189
48626,107,2753.277777777778
48628,106,2734.4864864864867
48628,107,2748.1111111111113
48630,106,2726.864864864865
48630,107,2748.9166666666665
48632,106,2738.2162162162163
48632,107,2750.6111111111113
48634,106,2731.4594594594596
48634,107,2734.6111111111113
48636,106,2732.0
48636,107,2737.0
48638,106,2720.3809523809523
48638,107,2746.6666666666665
48639,107,124.0
48640,106,2736.054054054054
48640,107,2731.6879432624114
48642,106,2745.3513513513512
48642,107,2747.5833333333335
48644,106,2749.837837837838
48644,107,2752.5
48646,106,2751.675675675676
48646,107,2753.6944444444443
48648,106,2756.054054054054
48648,107,2729.6111111111113
48650,106,2748.0
48650,107,2744.6111111111113
48652,106,2758.2702702702704
48652,107,2738.5555555555557
48654,106,2745.135135135135
48654,107,2742.972222222222
48656,106,2748.7567567567567
48656,107,2758.0
48658,106,2753.5675675675675
48658,107,2752.8333333333335
48660,106,2763.5675675675675
48660,107,2749.5555555555557
48662,106,2748.2162162162163
48662,107,2752.3055555555557
48664,106,2768.810810810811
48664,107,2745.3333333333335
48666,106,2764.5405405405404
48666,107,2735.1111111111113
48668,106,2746.6486486486488
48668,107,2745.9444444444443
48670,106,2756.9189189189187
48670,107,2742.6666666666665
48672,106,2757.6216216216217
48672,107,2747.1111111111113
48674,106,2761.7297297297296
48674,107,2754.9166666666665
48676,106,2759.2972972972975
48676,107,2745.3333333333335
48678,106,2743.837837837838
48678,107,2742.6111111111113
48680,106,2757.4054054054054
48680,107,2738.1111111111113
48682,106,2760.810810810811
48682,107,2744.3333333333335
48684,106,2768.4864864864867
48684,107,2736.1666666666665
48685,106,124.0
48686,106,2730.731034482759
48686,107,2760.3333333333335
48688,106,2754.9189189189187
48688,107,2745.5
48690,106,2742.9189189189187
48690,107,2746.1666666666665
48692,106,2758.5405405405404
48692,107,2744.5555555555557
48694,106,2758.108108108108
48694,107,2749.6111111111113
48696,106,2740.4324324324325
48696,107,2756.0555555555557
48698,106,2757.675675675676
48698,107,2746.222222222222
48700,106,2748.864864864865
48700,107,2738.1666666666665
48702,106,2726.4864864864867
48702,107,2755.9166666666665
48704,106,2743.5675675675675
48704,107,2745.25
48706,106,2747.675675675676
48706,107,2745.9444444444443
48708,106,2742.5405405405404
48708,107,2727.3333333333335
48710,106,2757.837837837838
48710,107,2745.3888888888887
48712,106,2754.9189189189187
48712,107,2731.1111111111113
48714,106,2754.4324324324325
48714,107,2726.6111111111113
48716,106,2738.7567567567567
48716,107,2742.1944444444443
48718,106,2744.5945945945946
48718,107,2730.3888888888887
48720,106,2739.4594594594596
48720,107,2746.722222222222
48722,106,2750.6486486486488
48722,107,2745.5
48724,106,2750.4324324324325
48724,107,2732.277777777778
48726,106,2748.6486486486488
48726,107,2737.0
48728,106,2742.7027027027025
48728,107,2749.6666666666665
48730,106,2745.945945945946
48730,107,2731.3611111111113
48732,106,2750.162162162162
48732,107,2748.5
48734,106,2742.2162162162163
48734,107,2740.3888888888887
48736,106,2747.6216216216217
48736,107,2746.8888888888887
48738,106,2738.162162162162
48738,107,2745.3333333333335
48740,106,2746.7567567567567
48740,107,2743.0555555555557
48742,106,2752.864864864865
48742,107,2737.75
48744,106,2755.2972972972975
48744,107,2735.027777777778
48746,106,2746.162162162162
48746,107,2742.6111111111113
48748,106,2746.4324324324325
48748,107,2742.8888888888887
48750,106,2737.7837837837837
48750,107,2741.1111111111113
48752,106,2746.2702702702704
48752,107,2735.777777777778
48754,106,2766.6486486486488
48754,107,2742.222222222222
48756,106,2742.810810810811
48756,107,2730.3333333333335
48758,106,2745.891891891892
48758,107,2725.6111111111113
48760,106,2753.5675675675675
48760,107,2745.5
48762,106,2753.891891891892
48762,107,2732.722222222222
48764,106,2739.4594594594596
48764,107,2751.3888888888887
48766,106,2737.4054054054054
48766,107,2741.277777777778
48768,106,2730.2162162162163
48768,107,2754.222222222222
48770,106,2733.4594594594596
48770,107,2738.1111111111113
48772,106,2737.3513513513512
48772,107,2742.5
48774,106,2744.0810810810813
48774,107,2751.0555555555557
48776,106,2736.7027027027025
48776,107,2737.6666666666665
48778,106,2735.0810810810813
48778,107,2740.9444444444443
48780,106,2739.2432432432433
48780,107,2745.6666666666665
48782,106,2729.891891891892
48782,107,2750.1111111111113
48784,106,2737.5135135135133
48784,107,2748.722222222222
48786,106,2731.0810810810813
48786,107,2751.1666666666665
48788,106,2743.945945945946
48788,107,2751.1666666666665
48790,106,2754.972972972973
48790,107,2753.0
48792,106,2740.3783783783783
48792,107,2748.3888888888887
48794,106,2762.7027027027025
48794,107,2738.9444444444443
48796,106,2744.5945945945946
48796,107,2751.8333333333335
48798,106,2756.972972972973
48798,107,2751.8888888888887
48800,106,2760.810810810811
48800,107,2762.6666666666665
48802,106,2742.0
48802,107,2744.4444444444443
48804,106,2755.2972972972975
48804,107,2755.5
48806,106,2736.4324324324325
48806,107,2764.1111111111113
48808,106,2751.6216216216217
48808,107,2749.3333333333335
48810,106,2755.3513513513512
48810,107,2752.1111111111113
48812,106,2741.675675675676
48812,107,2751.0
48814,106,2741.837837837838
48814,107,2757.3333333333335
48816,106,2742.9189189189187
48816,107,2746.6666666666665
48818,106,2743.6216216216217
48818,107,2758.6111111111113
48820,106,2754.4324324324325
48820,107,2752.722222222222
48822,106,2741.0810810810813
48822,107,2754.4444444444443
48824,106,2744.972972972973
48824,107,2748.722222222222
48826,106,2746.2162162162163
48826,107,2752.777777777778
48828,106,2750.972972972973
48828,107,2743.5555555555557
48830,106,2745.189189189189
48830,107,2752.5555555555557
48832,106,2751.945945945946
48832,107,2738.8333333333335
48834,106,2738.7567567567567
48834,107,2748.6666666666665
48836,106,2760.162162162162
48836,107,2737.3333333333335
48838,106,2763.162162162162
48838,107,2750.5
48840,106,2752.810810810811
48840,107,2759.5
48842,106,2755.5675675675675
48842,107,2745.0
48844,106,2742.7027027027025
48844,107,2760.3333333333335
48845,107,124.0
48846,106,2737.2432432432433
48846,107,2727.177304964539
