Dport,DstAddr,Classification,TotBytes,CumBytes,Percent
49220,106,0,2700.076923076923,5466.201923076923,0.506041496257597
49220,107,0,2837.2,5543.616666666667,0.4882041507198971
49222,106,0,2707.4615384615386,5469.169871794872,0.5049593261997174
49222,107,0,2834.48,5538.3133333333335,0.48820519363897796
49223,21,0,126.0,126.0,0.0
49224,106,0,2700.846153846154,5454.13782051282,0.5048078646475771
49224,107,0,2852.24,5547.99,0.48589669411805003
49226,106,0,2713.923076923077,5461.88141025641,0.503115708109878
49226,107,0,2834.64,5555.806666666666,0.48978786158865617
49228,106,0,2702.230769230769,5464.9391025641025,0.5055332331218649
49228,107,0,2851.28,5565.780000000001,0.4877124140731398
49230,106,0,2721.769230769231,5480.0608974358975,0.5033323020109617
49230,107,0,2818.8,5532.216666666667,0.49047548752308445
49232,106,0,2727.3846153846152,5488.926282051281,0.5031114510859569
49232,107,0,2833.2,5539.45,0.48854128117412376
49234,106,0,2726.3846153846152,5483.592948717949,0.502810540300582
49234,107,0,2833.04,5554.456666666667,0.4899519124882902
49236,106,0,2714.6923076923076,5477.983974358975,0.5044358799881343
49236,107,0,2828.24,5528.823333333334,0.48845534945048596
49238,106,0,2711.769230769231,5475.727564102564,0.5047654948089675
49238,107,0,2857.68,5573.596666666666,0.4872825984896647
49240,106,0,2702.076923076923,5459.785256410256,0.50509465186301
49240,107,0,2818.8,5535.383333333333,0.49076697488581034
49242,106,0,2715.153846153846,5480.945512820513,0.504619442064729
49242,107,0,2816.88,5525.713333333333,0.49022328338905263
49243,21,0,126.0,126.0,0.0
49244,21,0,126.0,126.0,0.0
49244,106,0,2718.5384615384614,5478.580128205128,0.5037877702029524
49244,107,0,2803.12,5519.703333333333,0.49216111252355954
49246,106,0,2716.5384615384614,5476.496794871795,0.5039642013335541
49246,107,0,2814.96,5519.71,0.4900166856592103
49248,106,0,2728.230769230769,5496.8557692307695,0.5036743033167563
49248,107,0,2825.04,5541.623333333333,0.49021435957093196
49250,106,0,2728.230769230769,5488.3557692307695,0.5029056271231577
49250,107,0,2797.04,5517.206666666667,0.49303331033457753
49252,106,0,2751.923076923077,5502.464743589744,0.4998744735022592
49252,107,0,2827.76,5544.093333333334,0.489950866628027
49253,6,0,232.0,232.0,0.0
49254,106,0,2736.230769230769,5491.9391025641025,0.5017732866059522
49254,107,0,2807.28,5521.780000000001,0.49159872359999857
49256,11,0,106.0,106.0,0.0
49256,106,0,2718.5384615384614,5480.746794871795,0.5039839344371586
49256,107,0,2826.48,5538.73,0.48968806928664144
49258,21,0,126.0,126.0,0.0
49258,106,0,2716.5384615384614,5473.163461538461,0.5036620995100218
49258,107,0,2803.76,5521.01,0.49216538278322264
49260,11,0,118.0,118.0,0.0
49260,106,0,2730.230769230769,5507.4391025641025,0.5042649190692543
49260,107,0,2806.48,5501.23,0.4898449983003801
49261,6,0,140.5,140.5,0.0
49262,106,0,2750.3846153846152,5514.592948717949,0.5012533760947788
49262,107,0,2829.84,5544.673333333334,0.48962908545258454
49264,106,0,2715.769230769231,5489.5608974358975,0.5052847975440564
49264,107,0,2797.2,5512.866666666667,0.4926051781892059
49266,6,0,140.0,140.0,0.0
49266,106,0,2726.230769230769,5490.272435897436,0.5034434445537417
49266,107,0,2805.36,5496.776666666667,0.4896354408917226
49268,106,0,2738.0,5500.958333333334,0.5022685441173129
49268,107,0,2805.2,5508.366666666667,0.49073833138679956
49270,106,0,2719.0,5500.708333333334,0.5057000234818243
49270,107,0,2820.88,5532.88,0.4901606396668643
49272,11,0,118.0,118.0,0.0
49272,106,0,2708.846153846154,5494.304487179487,0.5069719633909942
49272,107,0,2840.72,5542.053333333333,0.4874246368373696
49274,106,0,2732.846153846154,5490.88782051282,0.5022943022735219
49274,107,0,2821.68,5530.263333333333,0.4897747485201127
49275,25,0,252.0,252.0,0.0
49276,11,0,118.0,118.0,0.0
49276,23,0,152.0,152.0,0.0
49276,106,0,2709.3076923076924,5458.682692307692,0.5036700528269182
49276,107,0,2819.44,5523.356666666667,0.48954228919974385
49278,106,0,2712.5384615384614,5487.330128205128,0.5056724494128958
49278,107,0,2828.24,5535.99,0.4891175742730749
49280,6,0,233.0,233.0,0.0
49280,106,0,2728.846153846154,5499.88782051282,0.5038360339517414
49280,107,0,2800.72,5499.553333333333,0.4907368234753611
49282,25,0,161.0,161.0,0.0
49282,106,0,2750.6923076923076,5516.733974358975,0.5013911635983991
49282,107,0,2825.68,5518.263333333333,0.48794034838255274
49283,23,0,152.0,152.0,0.0
49284,106,0,2721.769230769231,5492.8108974358975,0.5044851749693802
49284,107,0,2820.4,5516.733333333334,0.4887554228951916
49286,25,0,253.0,253.0,0.0
49286,106,0,2732.230769230769,5495.1057692307695,0.502788320375999
49286,107,0,2820.24,5512.74,0.4884141098618836
49287,11,0,106.0,106.0,0.0
49288,106,0,2715.923076923077,5481.214743589744,0.5045034351008895
49288,107,0,2790.48,5485.48,0.49129702414373944
49289,15,0,132.0,132.0,0.0
49290,106,0,2718.6923076923076,5484.400641025641,0.5042863412721279
49290,107,0,2810.32,5505.32,0.4895264943727158
49291,6,0,233.0,233.0,0.0
49291,106,0,124.0,124.0,0.0
49292,106,0,2648.0,5425.375,0.5119231389535286
49292,107,0,2812.08,5503.83,0.48906852137511514
49294,106,0,2713.3076923076924,5457.016025641025,0.5027854637848594
49294,107,0,2815.44,5530.2733333333335,0.4909040059502785
49296,6,0,140.0,140.0,0.0
49296,106,0,2741.3076923076924,5499.182692307692,0.5015063427257547
49296,107,0,2834.64,5531.389999999999,0.48753568271266357
49297,6,0,232.0,232.0,0.0
49298,106,0,2728.769230769231,5499.477564102564,0.5038130078789536
49298,107,0,2815.6,5529.433333333333,0.4907977309308368
49300,106,0,2689.0,5467.291666666666,0.508165987120375
49300,107,0,2834.64,5520.473333333333,0.48652229096297306
49301,25,0,252.0,252.0,0.0
49302,6,0,141.0,141.0,0.0
49302,106,0,2717.153846153846,5488.195512820513,0.5049094297376011
49302,107,0,2819.6,5517.85,0.4890038692606722
49304,21,0,126.0,126.0,0.0
49304,106,0,2720.5384615384614,5462.413461538461,0.5019530321726624
49304,107,0,2829.2,5543.033333333333,0.48959354384783305
49305,6,0,139.0,139.0,0.0
49305,15,0,132.0,132.0,0.0
49306,106,0,2711.153846153846,5503.028846153846,0.5073342477481806
49306,107,0,2826.96,5539.376666666667,0.489660990737225
49308,106,0,2729.4615384615386,5507.253205128205,0.5043878614624187
49308,107,0,2814.32,5524.153333333334,0.4905427438050839
49310,106,0,2734.6923076923076,5493.650641025641,0.502208551947207
49310,107,0,2814.16,5511.66,0.48941698145386325
49312,25,0,161.0,161.0,0.0
49312,106,0,2707.923076923077,5450.214743589744,0.503152957393469
49312,107,0,2814.96,5523.376666666667,0.490355235595617
49314,106,0,2707.3076923076924,5483.599358974359,0.5062900268457866
49314,107,0,2799.12,5511.453333333333,0.49212669858403957
49316,106,0,2704.076923076923,5458.86858974359,0.5046451698512242
49316,107,0,2825.04,5528.29,0.48898483979675456
49318,106,0,2693.6153846153848,5465.157051282051,0.5071293726163826
49318,107,0,2804.08,5520.33,0.4920448596370145
49320,45,0,250.0,250.0,0.0
49320,56,0,253.24409448818898,253.24409448818898,0.0
49320,106,0,2715.6923076923076,5470.150641025641,0.5035434148147844
49320,107,0,2806.0,5500.166666666666,0.4898336414048059
49322,25,0,160.0,160.0,0.0
49322,106,0,2710.6923076923076,5475.817307692308,0.5049702801654126
49322,107,0,2824.24,5524.49,0.4887781496572534
49324,106,0,2685.923076923077,5444.964743589744,0.5067143308714415
49324,107,0,2842.64,5550.473333333333,0.4878562909349473
49326,106,0,2728.153846153846,5492.778846153846,0.5033199182843209
49326,107,0,2838.48,5538.5633333333335,0.48750608611499135
49327,6,0,233.0,233.0,0.0
49328,106,0,2687.153846153846,5455.695512820513,0.5074589775328888
49328,107,0,2842.64,5536.556666666666,0.48656896855867693
49330,11,0,106.0,106.0,0.0
49330,106,0,2733.230769230769,5506.022435897436,0.5035925114632638
49330,107,0,2823.76,5517.426666666666,0.488210687591075
49332,106,0,2697.3076923076924,5460.349358974359,0.5060192095814289
49332,107,0,2830.32,5516.486666666667,0.4869343168900979
49334,106,0,2687.153846153846,5467.778846153846,0.5085474519431142
49334,107,0,2815.44,5494.5233333333335,0.4875915836193252
49336,21,0,126.0,126.0,0.0
49336,106,0,2701.0,5462.791666666666,0.5055641575201935
49336,107,0,2826.16,5526.493333333334,0.4886160482717191
49338,106,0,2693.4615384615386,5453.169871794872,0.5060741547053613
49338,107,0,2833.04,5530.04,0.4876999081380966
49339,6,0,232.0,232.0,0.0
49340,106,0,2701.6153846153848,5455.740384615385,0.5048123271712751
49340,107,0,2827.12,5539.203333333333,0.4896161361351
49342,106,0,2679.3076923076924,5441.099358974359,0.5075797158733123
49342,107,0,2829.84,5529.09,0.4881906425831375
49343,6,0,140.0,140.0,0.0
49343,11,0,118.0,118.0,0.0
49344,106,0,2694.3846153846152,5464.092948717949,0.5068926095013073
49344,107,0,2844.72,5545.386666666666,0.4870114257136262
49346,106,0,2708.6923076923076,5481.900641025641,0.5058844577698287
49346,107,0,2826.16,5532.076666666666,0.48913217037845336
49347,11,0,106.0,106.0,0.0
49347,25,0,160.0,160.0,0.0
49348,25,0,160.0,160.0,0.0
49348,106,0,2699.6153846153848,5471.323717948719,0.5065882547290566
49348,107,0,2814.8,5512.716666666667,0.48939875379047837
49350,25,0,252.0,252.0,0.0
49350,106,0,2699.3076923076924,5467.849358974359,0.5063310060147634
49350,107,0,2825.04,5537.54,0.4898384481195621
49352,106,0,2693.6153846153848,5461.740384615385,0.5068210506301704
49352,107,0,2804.56,5523.0599999999995,0.4922090290527352
49353,6,0,187.0,187.0,0.0
49354,106,0,2709.3076923076924,5484.349358974359,0.5059928689855808
49354,107,0,2840.72,5556.969999999999,0.48880055137961875
49355,6,0,233.0,233.0,0.0
49356,106,0,2702.076923076923,5459.285256410256,0.5050493249268917
49356,107,0,2850.0,5565.166666666666,0.4878859572938815
49357,11,0,106.0,106.0,0.0
49358,11,0,118.0,118.0,0.0
49358,106,0,2707.923076923077,5464.798076923077,0.5044788409734331
49358,107,0,2824.4,5542.4,0.4904012702078522
49360,106,0,2709.923076923077,5482.63141025641,0.50572583233416
49360,107,0,2829.84,5532.756666666666,0.48852982871106443
49361,7,0,167.0,167.0,0.0
49361,23,0,152.0,152.0,0.0
49362,11,0,106.0,106.0,0.0
49362,106,0,2701.4615384615386,5466.253205128205,0.5057928279050186
49362,107,0,2852.72,5571.219999999999,0.4879541644379507
49364,106,0,2707.4615384615386,5484.919871794872,0.5063808402408703
49364,107,0,2846.8,5548.633333333333,0.4869367231570536
49365,6,0,140.0,140.0,0.0
49366,25,0,252.0,252.0,0.0
49366,106,0,2698.230769230769,5453.3557692307695,0.5052164422400462
49366,107,0,2822.96,5523.543333333333,0.4889222678920475
49368,15,0,132.0,132.0,0.0
49368,106,0,2705.4615384615386,5480.336538461539,0.5063329561105702
49368,107,0,2835.28,5539.863333333334,0.4882039809646327
49369,6,0,141.0,141.0,0.0
49369,11,0,106.0,106.0,0.0
49370,106,0,2704.076923076923,5470.11858974359,0.5056639305504205
49370,107,0,2839.92,5546.086666666666,0.4879416477444155
49372,106,0,2719.153846153846,5473.778846153846,0.5032400974576345
49372,107,0,2818.8,5527.3,0.49002225317967174
49373,25,0,160.0,160.0,0.0
49374,106,0,2727.6153846153848,5488.740384615385,0.5030525779173798
49374,107,0,2839.12,5549.12,0.48836572285335333
49376,25,0,252.0,252.0,0.0
49376,106,0,2717.153846153846,5460.86217948718,0.502431345665455
49376,107,0,2842.48,5547.3966666666665,0.48760109096218707
49378,11,0,118.0,118.0,0.0
49378,106,0,2713.923076923077,5465.63141025641,0.503456623176176
49378,107,0,2827.76,5534.76,0.489090764549863
49379,15,0,132.0,132.0,0.0
49379,25,0,161.0,161.0,0.0
49380,106,0,2705.4615384615386,5462.753205128205,0.5047439565965082
49380,107,0,2828.4,5543.566666666667,0.4897869602602416
49382,106,0,2726.230769230769,5479.9391025641025,0.5025071048772884
49382,107,0,2820.08,5533.58,0.4903697064106781
49384,25,0,159.0,159.0,0.0
49384,106,0,2745.6153846153848,5496.740384615385,0.5005011711486353
49384,107,0,2810.64,5517.639999999999,0.49060830355006846
49385,11,0,106.0,106.0,0.0
49386,25,0,253.0,253.0,0.0
49386,106,0,2738.6923076923076,5480.650641025641,0.5002979596634547
49386,107,0,2806.64,5516.139999999999,0.49119492978785884
49387,11,0,118.0,118.0,0.0
49388,6,0,233.0,233.0,0.0
49388,106,0,2747.153846153846,5498.028846153846,0.5003384079958726
49388,107,0,2796.56,5510.9766666666665,0.492547298028843
49390,106,0,2732.846153846154,5495.38782051282,0.502701857793336
49390,107,0,2814.16,5521.493333333334,0.49032628854029836
49391,123,0,660.0,660.0,0.0
49392,106,0,2736.076923076923,5495.035256410256,0.5020820075931012
49392,107,0,2816.88,5533.046666666667,0.4908989260889419
49394,6,0,140.0,140.0,0.0
49394,21,0,126.0,126.0,0.0
49394,106,0,2707.4615384615386,5471.669871794872,0.505185509743955
49394,107,0,2823.6,5528.433333333333,0.4892585602913424
49396,11,0,106.0,106.0,0.0
49396,106,0,2708.5384615384614,5463.663461538461,0.504263306002418
49396,107,0,2822.16,5530.91,0.4897476183846782
49398,25,0,253.0,253.0,0.0
49398,106,0,2725.6153846153848,5500.157051282051,0.5044477168192749
49398,107,0,2808.72,5508.053333333333,0.4900702970680507
49400,6,0,140.0,140.0,0.0
49400,8,0,13012.365714285714,14136.365714285714,0.07951124233183393
49400,106,0,2738.076923076923,5496.285256410256,0.501831365123647
49400,107,0,2810.8,5515.3,0.49036317154098596
49401,8,0,12188.080459770115,21858.080459770114,0.44239932311520547
49402,106,0,2730.230769230769,5498.8557692307695,0.5034911109129347
49402,107,0,2810.0,5501.75,0.4892534193665652
49403,25,0,159.0,159.0,0.0
49404,106,0,2715.6153846153848,5465.407051282051,0.5031265998790762
49404,107,0,2799.28,5507.363333333334,0.4917204784624706
49406,11,0,118.0,118.0,0.0
49406,106,0,2721.153846153846,5490.778846153846,0.5044138687064501
49406,107,0,2805.2,5504.783333333333,0.490406828001102
49407,25,0,252.0,252.0,0.0
49408,106,0,2714.5384615384614,5472.830128205128,0.503997310724365
49408,107,0,2803.28,5489.113333333334,0.4893018544585829
49409,6,0,232.5,232.5,0.0
49410,106,0,2753.923076923077,5512.214743589744,0.5003962644732474
49410,107,0,2803.28,5500.113333333334,0.49032322970314546
49412,106,0,2729.6153846153848,5500.573717948719,0.5037580578715857
49412,107,0,2823.76,5522.676666666666,0.48869720781529236
49414,11,0,106.0,106.0,0.0
49414,106,0,2680.235294117647,5432.526960784313,0.5066319387891833
49414,107,0,2814.64,5513.223333333333,0.4894746993138316
49416,106,0,2665.6470588235293,5419.688725490196,0.5081549524631732
49416,107,0,2820.08,5507.33,0.48794061732273175
49418,106,0,2673.4901960784314,5439.615196078432,0.5085148306068004
49418,107,0,2824.24,5525.656666666666,0.48888608714379045
49420,106,0,2684.3137254901962,5449.605392156863,0.5074297068640066
49420,107,0,2807.44,5515.1900000000005,0.49096223339540435
49422,106,0,2688.8627450980393,5453.904411764706,0.5069838885885405
49422,107,0,2824.56,5544.7266666666665,0.49058625071990325
49424,6,0,233.0,233.0,0.0
49424,106,0,2663.607843137255,5410.482843137255,0.5076949839114973
49424,107,0,2805.2,5511.2,0.4910001451589491
49426,6,0,233.0,233.0,0.0
49426,106,0,2657.4901960784314,5410.448529411765,0.5088225714315484
49426,107,0,2820.24,5518.74,0.48897030843997
49428,25,0,253.0,253.0,0.0
49428,106,0,2657.4901960784314,5409.781862745098,0.5087620418894423
49428,107,0,2821.04,5509.373333333333,0.4879562829892329
49430,106,0,2668.3137254901962,5418.355392156863,0.5075417663904782
49430,107,0,2836.56,5518.0599999999995,0.4859497722025494
49432,106,0,2682.901960784314,5430.110294117647,0.5059212768310324
49432,107,0,2842.64,5542.223333333333,0.48709392800843465
49433,6,0,139.0,139.0,0.0
49433,11,0,106.0,106.0,0.0
49434,6,0,232.0,232.0,0.0
49434,106,0,2667.529411764706,5416.237745098039,0.507494032332877
49434,107,0,2796.56,5490.0599999999995,0.4906139459313741
49436,106,0,2679.607843137255,5435.066176470588,0.5069778810168356
49436,107,0,2852.24,5547.823333333334,0.4858812495230863
49438,6,0,232.0,232.0,0.0
49438,106,0,2652.9411764705883,5424.399509803921,0.5109244494850111
49438,107,0,2837.68,5529.263333333333,0.4867887765639667
49439,11,0,106.0,106.0,0.0
49439,21,0,126.0,126.0,0.0
49440,6,0,139.0,139.0,0.0
49440,21,0,126.0,126.0,0.0
49440,106,0,2663.764705882353,5422.389705882353,0.508747093003546
49440,107,0,2825.52,5513.6866666666665,0.4875443290816912
49442,106,0,2676.627450980392,5437.8357843137255,0.507777072139336
49442,107,0,2804.4,5506.15,0.4906786048327778
49443,25,0,161.0,161.0,0.0
49444,6,0,233.0,233.0,0.0
49444,106,0,2664.8627450980393,5423.237745098039,0.508621441590541
49444,107,0,2845.36,5538.693333333334,0.4862759447474976
49446,106,0,2634.901960784314,5400.693627450981,0.512117860677845
49446,107,0,2794.96,5504.626666666667,0.4922525778314969
49447,23,0,152.0,152.0,0.0
49447,25,0,160.0,160.0,0.0
49448,6,0,233.0,233.0,0.0
49448,106,0,2646.823529411765,5404.448529411765,0.5102509506738049
49448,107,0,2829.68,5531.763333333333,0.48846690838183604
49450,106,0,2687.450980392157,5454.242647058823,0.5072733000169413
49450,107,0,2838.0,5542.25,0.4879336009743336
49452,106,0,2674.901960784314,5428.276960784314,0.5072281720132006
49452,107,0,2832.56,5546.3099999999995,0.48928927521180743
49453,11,0,106.0,106.0,0.0
49453,25,0,253.0,253.0,0.0
49454,106,0,2673.6470588235293,5438.688725490196,0.5084022649995381
49454,107,0,2812.08,5519.496666666666,0.49051876107060477
49456,106,0,2644.7843137254904,5410.90931372549,0.5112125965562491
49456,107,0,2830.32,5518.32,0.487104771017266
49458,6,0,140.0,140.0,0.0
49458,106,0,2662.9803921568628,5427.688725490196,0.5093712025800893
49458,107,0,2818.32,5522.236666666667,0.48964157639024286
49460,21,0,126.0,126.0,0.0
49460,23,0,152.0,152.0,0.0
49460,106,0,2685.4117647058824,5454.786764705883,0.5076962894166079
49460,107,0,2823.76,5525.926666666666,0.4889979237268198
49462,106,0,2666.1176470588234,5438.6593137254895,0.5097840307205179
49462,107,0,2824.88,5534.463333333333,0.48958375367921847
49464,106,0,2658.7450980392155,5427.203431372549,0.5101077135472671
49464,107,0,2806.8,5506.966666666667,0.4903183240622484
49465,6,0,232.0,232.0,0.0
49466,6,0,233.0,233.0,0.0
49466,106,0,2656.8627450980393,5423.987745098039,0.5101643163742038
49466,107,0,2834.48,5529.8966666666665,0.48742622677096437
49467,25,0,206.0,206.0,0.0
49468,106,0,2670.1960784313724,5435.987745098038,0.5087928443475151
49468,107,0,2825.52,5523.9366666666665,0.48849522170481074
49469,11,0,118.0,118.0,0.0
49470,25,0,159.0,159.0,0.0
49470,106,0,2650.1176470588234,5409.1593137254895,0.5100684795261486
49470,107,0,2829.04,5515.54,0.4870783277793289
49472,106,0,2632.392156862745,5396.433823529412,0.5121978249070623
49472,107,0,2795.76,5486.093333333334,0.4903914625343596
49473,25,0,159.0,159.0,0.0
49474,106,0,2645.725490196078,5416.350490196079,0.5115298585302039
49474,107,0,2820.72,5527.386666666666,0.4896828881159029
49476,106,0,2637.5686274509803,5411.443627450981,0.5125942707651587
49476,107,0,2824.24,5519.906666666666,0.4883536678156394
49478,6,0,141.0,141.0,0.0
49478,25,0,160.0,160.0,0.0
49478,106,0,2620.3137254901962,5394.938725490196,0.5143014853700476
49478,107,0,2829.68,5536.68,0.4889211585282155
49479,11,0,118.0,118.0,0.0
49480,106,0,2643.529411764706,5417.071078431372,0.5120002352765518
49480,107,0,2839.92,5553.67,0.4886408447026921
49481,21,0,126.0,126.0,0.0
49482,106,0,2652.9411764705883,5421.149509803921,0.5106312468097669
49482,107,0,2844.64,5566.223333333333,0.4889461256495278
49484,6,0,141.0,141.0,0.0
49484,106,0,2649.4901960784314,5424.698529411765,0.5115875690209586
49484,107,0,2838.0,5545.416666666666,0.48822601247276276
49485,11,0,106.0,106.0,0.0
49486,6,0,232.0,232.0,0.0
49486,106,0,2628.9411764705883,5401.482843137255,0.5132926915040124
49486,107,0,2838.4,5546.65,0.48826769311205853
49487,15,0,132.0,132.0,0.0
49487,25,0,253.0,253.0,0.0
49488,106,0,2638.3529411764707,5390.561274509804,0.5105606249849387
49488,107,0,2842.8,5556.716666666667,0.48840292378892813
49490,106,0,2642.7450980392155,5404.703431372549,0.5110286565033453
49490,107,0,2813.36,5524.943333333334,0.4907893474623872
49492,11,0,106.0,106.0,0.0
49492,25,0,160.0,160.0,0.0
49492,106,0,2629.725490196078,5396.433823529412,0.5126919784080355
49492,107,0,2843.28,5545.780000000001,0.4873074662175564
49494,106,0,2653.725490196078,5418.183823529412,0.5102186310712068
49494,107,0,2842.0,5542.0,0.48718874052688566
49496,6,0,233.0,233.0,0.0
49496,106,0,2660.156862745098,5424.198529411764,0.5095760510385332
49496,107,0,2818.8,5513.133333333333,0.48871180333022957
49498,6,0,233.0,233.0,0.0
49498,21,0,126.0,126.0,0.0
49498,106,0,2656.235294117647,5425.860294117647,0.5104490071376591
49498,107,0,2838.48,5550.1466666666665,0.4885756772793992
49499,15,0,132.0,132.0,0.0
49500,11,0,118.0,118.0,0.0
49500,106,0,2638.9803921568628,5413.02205882353,0.5124755887785131
49500,107,0,2835.44,5539.1900000000005,0.4881128829305368
49502,21,0,126.0,126.0,0.0
49502,106,0,2658.4313725490197,5416.806372549019,0.5092253276725441
49502,107,0,2772.816326530612,5507.414264674942,0.49653027840747177
49503,6,0,141.0,141.0,0.0
49504,106,0,2664.235294117647,5431.776960784313,0.5095094453707192
49504,107,0,2785.2244897959185,5521.636860929939,0.4955799231377127
49506,106,0,2665.4901960784314,5428.698529411765,0.5090001440239758
49506,107,0,2788.816326530612,5514.754470860509,0.49429909504285663
49508,106,0,2650.901960784314,5419.110294117647,0.5108233977703271
49508,107,0,2772.816326530612,5489.764780138859,0.49491163327029186
49510,11,0,118.0,118.0,0.0
49510,106,0,2684.9411764705883,5453.232843137255,0.5076423006860025
49510,107,0,2793.061224489796,5515.782873974333,0.49362379043805826
49512,106,0,2676.156862745098,5442.365196078432,0.5082731925682904
49512,107,0,2781.795918367347,5515.321691563224,0.49562399549193037
49513,6,0,141.0,141.0,0.0
49514,21,0,126.0,126.0,0.0
49514,106,0,2660.7843137254904,5429.742647058823,0.509961247395992
49514,107,0,2788.6530612244896,5521.436566379129,0.49494066848381013
49516,106,0,2662.1960784313724,5421.904411764706,0.5089924358211089
49516,107,0,2768.5714285714284,5519.746686303388,0.4984241875734411
49518,106,0,2652.9411764705883,5414.816176470588,0.5100588662642667
49518,107,0,2797.714285714286,5539.982326951399,0.4949958103469543
49520,11,0,106.0,106.0,0.0
49520,106,0,2689.6470588235293,5435.938725490196,0.5052101955801598
49520,107,0,2776.8979591836733,5516.939196297075,0.4966596766106277
49522,25,0,160.0,160.0,0.0
49522,106,0,2662.9803921568628,5423.438725490196,0.5089867283572619
49522,107,0,2777.714285714286,5509.920471281296,0.4958703487296712
49523,6,0,140.0,140.0,0.0
49524,25,0,161.0,161.0,0.0
49524,106,0,2680.8627450980393,5442.237745098039,0.5073969806789937
49524,107,0,2749.1428571428573,5493.885125184094,0.4995995011725447
49526,106,0,2665.0196078431372,5419.72794117647,0.5082742829957188
49526,107,0,2752.081632653061,5487.751735745845,0.4985047128268051
49528,106,0,2664.8627450980393,5417.071078431372,0.5080620677641714
49528,107,0,2781.6326530612246,5534.787292236482,0.49742736148813593
49530,11,0,106.0,106.0,0.0
49530,25,0,252.0,252.0,0.0
49530,106,0,2649.0196078431372,5422.061274509804,0.5114367998206312
49530,107,0,2760.2448979591836,5504.822217546813,0.49857692240072593
49532,106,0,2654.823529411765,5438.365196078432,0.5118342675247076
49532,107,0,2752.081632653061,5493.524931622133,0.49903173883650254
49534,106,0,2675.529411764706,5446.321078431372,0.5087455599412987
49534,107,0,2780.326530612245,5522.264674942142,0.4965242170973315
49535,21,0,126.0,126.0,0.0
49536,106,0,2674.901960784314,5438.110294117647,0.5081192149269701
49536,107,0,2765.3061224489797,5502.625710077846,0.4974569836024957
49537,25,0,206.0,206.0,0.0
49538,6,0,232.0,232.0,0.0
49538,106,0,2660.156862745098,5425.948529411764,0.509734224656663
49538,107,0,2799.0204081632655,5527.0204081632655,0.49357516320562433
49540,106,0,2673.0196078431372,5453.894607843137,0.5098879241268943
49540,107,0,2759.591836734694,5501.6949295181985,0.4984106039888401
49542,106,0,2658.1176470588234,5436.492647058823,0.5110601964123171
49542,107,0,2792.0,5514.309278350515,0.49368092011785647
49544,21,0,126.0,126.0,0.0
49544,106,0,2666.7450980392155,5431.453431372549,0.5090181418778511
49544,107,0,2793.6326530612246,5541.179044813802,0.4958414751683776
49546,11,0,118.0,118.0,0.0
49546,25,0,161.0,161.0,0.0
49546,106,0,2669.098039215686,5429.389705882353,0.5083981471575137
49546,107,0,2758.938775510204,5498.815064169998,0.49826667321705176
49548,106,0,2678.823529411765,5429.031862745098,0.5065743585344766
49548,107,0,2773.469387755102,5501.22196507469,0.4958448494965524
49550,106,0,2676.3137254901962,5419.355392156863,0.5061564463250594
49550,107,0,2782.4489795918366,5500.71702082895,0.49416612978710805
49552,106,0,2668.3137254901962,5432.188725490196,0.5087958352828749
49552,107,0,2792.0,5526.350515463917,0.4947841270315041
49554,6,0,139.0,139.0,0.0
49554,106,0,2657.4901960784314,5417.531862745098,0.5094647777979354
49554,107,0,2745.714285714286,5475.941089837997,0.49858586119385806
49556,106,0,2684.3137254901962,5446.938725490196,0.5071885584230393
49556,107,0,2765.1428571428573,5493.39027982327,0.496641833860052
49558,106,0,2700.156862745098,5465.115196078432,0.5059286463563234
49558,107,0,2758.122448979592,5479.8544077424785,0.4966796115818981
49559,21,0,126.0,126.0,0.0
49560,106,0,2675.6862745098038,5432.22794117647,0.5074421943475509
49560,107,0,2788.081632653061,5528.8651378077,0.4957226188087871
49562,106,0,2650.274509803922,5396.232843137255,0.5088657982624952
49562,107,0,2787.918367346939,5536.207027140754,0.49642086112758765
49563,25,0,160.0,160.0,0.0
49564,106,0,2689.3333333333335,5453.291666666667,0.5068421977551785
49564,107,0,2765.795918367347,5499.734062697244,0.49710369868122073
49565,25,0,252.0,252.0,0.0
49566,6,0,233.0,233.0,0.0
49566,21,0,126.0,126.0,0.0
49566,106,0,2660.9411764705883,5421.316176470588,0.5091706349798386
49566,107,0,2776.326530612245,5530.63580896276,0.498009518885148
49568,106,0,2664.8627450980393,5403.737745098039,0.506848246379934
49568,107,0,2774.285714285714,5518.368188512519,0.49726339027887057
49569,6,0,141.0,141.0,0.0
49569,11,0,106.0,106.0,0.0
49569,15,0,132.0,132.0,0.0
49570,106,0,2655.607843137255,5415.732843137255,0.509649401095845
49570,107,0,2781.1428571428573,5515.081001472754,0.49572039714372684
49571,25,0,160.0,160.0,0.0
49572,106,0,2673.6470588235293,5429.27205882353,0.5075496254643606
49572,107,0,2788.6530612244896,5522.67367978119,0.49505380492896023
49574,11,0,106.0,106.0,0.0
49574,106,0,2683.529411764706,5434.821078431372,0.5062340833234493
49574,107,0,2772.6530612244896,5521.3540921523245,0.4978309641170543
49576,106,0,2650.1176470588234,5409.075980392157,0.5100609315407157
49576,107,0,2784.4897959183672,5530.716600042078,0.4965408649039832
49578,106,0,2662.9803921568628,5421.105392156863,0.5087753881321686
49578,107,0,2770.0408163265306,5516.597517357459,0.4978715036558574
49580,15,0,132.0,132.0,0.0
49580,106,0,2641.6470588235293,5400.27205882353,0.5108307451830449
